quarter,healthboard,specialty_name,percentage_occupancy,percentage_occupancy_by_board,wards_over_ninety,percent_wards_over_ninety,percentage_occupancy_for_speciality
2017 Q4,Ayrshire and Arran,Cardiology,92.3329682365827,90.51331053838341,29,47.540983606557376,92.33296823658269
2018 Q1,Ayrshire and Arran,Cardiology,94.73684210526318,90.52639674388887,36,56.25,92.41420830824805
2018 Q1,Ayrshire and Arran,Cardiology,88.06228373702425,90.52639674388887,0,0,92.41420830824805
2018 Q1,Ayrshire and Arran,Cardiology,92.41420830824804,90.52639674388887,36,56.25,92.41420830824805
2018 Q2,Ayrshire and Arran,Cardiology,93.05936073059362,89.57785825528688,25,39.682539682539684,85.58659217877094
2018 Q2,Ayrshire and Arran,Cardiology,73.81294964028778,89.57785825528688,0,0,85.58659217877094
2018 Q2,Ayrshire and Arran,Cardiology,85.58659217877096,89.57785825528688,0,0,85.58659217877094
2018 Q3,Ayrshire and Arran,Cardiology,92.2252010723861,89.43211897579427,31,47.69230769230769,90.69103369503141
2018 Q3,Ayrshire and Arran,Cardiology,87.97468354430382,89.43211897579427,0,0,90.69103369503141
2018 Q3,Ayrshire and Arran,Cardiology,90.69103369503142,89.43211897579427,31,47.69230769230769,90.69103369503141
2018 Q4,Ayrshire and Arran,Cardiology,92.9936305732484,90.17147952352983,31,48.4375,90.5311778290993
2018 Q4,Ayrshire and Arran,Cardiology,86.25592417061613,90.17147952352983,0,0,90.5311778290993
2018 Q4,Ayrshire and Arran,Cardiology,90.53117782909932,90.17147952352983,31,48.4375,90.5311778290993
2019 Q1,Ayrshire and Arran,Cardiology,94.75138121546964,91.99934483075461,39,62.903225806451616,92.99363057324841
2019 Q1,Ayrshire and Arran,Cardiology,90.01560062402498,91.99934483075461,39,62.903225806451616,92.99363057324841
2019 Q1,Ayrshire and Arran,Cardiology,92.9936305732484,91.99934483075461,39,62.903225806451616,92.99363057324841
2019 Q2,Ayrshire and Arran,Cardiology,94.22018348623855,91.66230613621038,32,52.459016393442624,92.15572341661824
2019 Q2,Ayrshire and Arran,Cardiology,88.58954041204439,91.66230613621038,0,0,92.15572341661824
2019 Q2,Ayrshire and Arran,Cardiology,92.15572341661826,91.66230613621038,32,52.459016393442624,92.15572341661824
2019 Q3,Ayrshire and Arran,Cardiology,91.95298372513564,91.85570864110854,34,56.666666666666664,91.40401146131805
2019 Q3,Ayrshire and Arran,Cardiology,90.45383411580598,91.85570864110854,34,56.666666666666664,91.40401146131805
2019 Q3,Ayrshire and Arran,Cardiology,91.40401146131808,91.85570864110854,34,56.666666666666664,91.40401146131805
2019 Q4,Ayrshire and Arran,Cardiology,94.11231884057972,92.05660710938714,33,54.09836065573771,92.2761849034523
2019 Q4,Ayrshire and Arran,Cardiology,88.92561983471074,92.05660710938714,0,0,92.2761849034523
2019 Q4,Ayrshire and Arran,Cardiology,92.27618490345232,92.05660710938714,33,54.09836065573771,92.2761849034523
2020 Q1,Ayrshire and Arran,Cardiology,91.69708029197082,87.66911450135999,25,39.682539682539684,90.3951367781155
2020 Q1,Ayrshire and Arran,Cardiology,87.7959927140255,87.66911450135999,0,0,90.3951367781155
2020 Q1,Ayrshire and Arran,Cardiology,90.3951367781155,87.66911450135999,25,39.682539682539684,90.3951367781155
2020 Q2,Ayrshire and Arran,Cardiology,51.78735105407884,71.45615434723737,0,0,57.68476128188358
2020 Q2,Ayrshire and Arran,Cardiology,72.37442922374431,71.45615434723737,0,0,57.68476128188358
2020 Q2,Ayrshire and Arran,Cardiology,57.68476128188359,71.45615434723737,0,0,57.68476128188358
2020 Q3,Ayrshire and Arran,Cardiology,92.85714285714288,86.65221603362987,19,32.758620689655174,89.42512420156139
2020 Q3,Ayrshire and Arran,Cardiology,81.5850815850816,86.65221603362987,0,0,89.42512420156139
2020 Q3,Ayrshire and Arran,Cardiology,89.4251242015614,86.65221603362987,0,0,89.42512420156139
2020 Q4,Ayrshire and Arran,Cardiology,95.98662207357862,85.93118457871282,18,32.142857142857146,93.1095406360424
2020 Q4,Ayrshire and Arran,Cardiology,89.88764044943822,85.93118457871282,0,0,93.1095406360424
2020 Q4,Ayrshire and Arran,Cardiology,93.1095406360424,85.93118457871282,18,32.142857142857146,93.1095406360424
2021 Q1,Ayrshire and Arran,Cardiology,88.8501742160279,85.22703847379172,0,0,88.3248730964467
2021 Q1,Ayrshire and Arran,Cardiology,87.59124087591243,85.22703847379172,0,0,88.3248730964467
2021 Q1,Ayrshire and Arran,Cardiology,88.32487309644672,85.22703847379172,0,0,88.3248730964467
2021 Q2,Ayrshire and Arran,Cardiology,92.23826714801446,87.29208616847103,26,43.333333333333336,90.0375939849624
2021 Q2,Ayrshire and Arran,Cardiology,87.64705882352943,87.29208616847103,0,0,90.0375939849624
2021 Q2,Ayrshire and Arran,Cardiology,90.03759398496241,87.29208616847103,26,43.333333333333336,90.0375939849624
2021 Q3,Ayrshire and Arran,Cardiology,91.88712522045856,89.21608105475093,31,52.54237288135594,88.60510805500982
2021 Q3,Ayrshire and Arran,Cardiology,84.4789356984479,89.21608105475093,0,0,88.60510805500982
2021 Q3,Ayrshire and Arran,Cardiology,88.60510805500984,89.21608105475093,0,0,88.60510805500982
2021 Q4,Ayrshire and Arran,Cardiology,88.37209302325583,89.09483251580082,0,0,86.78459937565036
2021 Q4,Ayrshire and Arran,Cardiology,84.5771144278607,89.09483251580082,0,0,86.78459937565036
2021 Q4,Ayrshire and Arran,Cardiology,86.78459937565037,89.09483251580082,0,0,86.78459937565036
2016 Q4,Ayrshire and Arran,Clinical Oncology,100,90.07365828098555,39,54.166666666666664,100
2018 Q1,Ayrshire and Arran,Clinical Oncology,100,90.52639674388887,36,56.25,100
2017 Q1,Ayrshire and Arran,Clinical Radiology,100,91.05343317524894,42,58.333333333333336,100
2017 Q2,Ayrshire and Arran,Clinical Radiology,100,88.19191690797295,34,48.57142857142857,100
2017 Q4,Ayrshire and Arran,Clinical Radiology,100,90.51331053838341,29,47.540983606557376,100
2018 Q2,Ayrshire and Arran,Clinical Radiology,100,89.57785825528688,25,39.682539682539684,100
2021 Q3,Ayrshire and Arran,Community Dental Practice,100,89.21608105475093,31,52.54237288135594,100
2016 Q4,Ayrshire and Arran,Community Grouping,35.728030788967295,90.07365828098555,0,0,63.1498135556043
2016 Q4,Ayrshire and Arran,Community Grouping,68.80539753935706,90.07365828098555,0,0,63.1498135556043
2017 Q1,Ayrshire and Arran,Community Grouping,34.730538922155695,91.05343317524894,0,0,61.33971291866028
2017 Q1,Ayrshire and Arran,Community Grouping,68.22092222986925,91.05343317524894,0,0,61.33971291866028
2017 Q2,Ayrshire and Arran,Community Grouping,59.42773294203964,88.19191690797295,0,0,66.12290817044017
2017 Q2,Ayrshire and Arran,Community Grouping,67.71050800278358,88.19191690797295,0,0,66.12290817044017
2017 Q3,Ayrshire and Arran,Community Grouping,61.99222889438362,89.5047719410112,0,0,61.99222889438361
2017 Q4,Ayrshire and Arran,Community Grouping,52.30125523012553,90.51331053838341,0,0,67.07499253062444
2017 Q4,Ayrshire and Arran,Community Grouping,70.28550645571924,90.51331053838341,0,0,67.07499253062444
2018 Q1,Ayrshire and Arran,Community Grouping,79.83007018840046,90.52639674388887,0,0,79.83007018840044
2018 Q2,Ayrshire and Arran,Community Grouping,64.12141779788838,89.57785825528688,0,0,64.1214177978884
2018 Q3,Ayrshire and Arran,Community Grouping,66.10696517412937,89.43211897579427,0,0,66.10696517412936
2018 Q4,Ayrshire and Arran,Community Grouping,68.64844198050086,90.17147952352983,0,0,68.64844198050086
2019 Q1,Ayrshire and Arran,Community Grouping,77.15299831869982,91.99934483075461,0,0,77.1529983186998
2019 Q2,Ayrshire and Arran,Community Grouping,70.26178010471206,91.66230613621038,0,0,70.26178010471205
2019 Q3,Ayrshire and Arran,Community Grouping,71.6638655462185,91.85570864110854,0,0,71.66386554621849
2019 Q4,Ayrshire and Arran,Community Grouping,73.59696080124331,92.05660710938714,0,0,73.5969608012433
2020 Q1,Ayrshire and Arran,Community Grouping,77.65205091937766,87.66911450135999,0,0,77.7119341563786
2020 Q1,Ayrshire and Arran,Community Grouping,77.71982116244413,87.66911450135999,0,0,77.7119341563786
2020 Q2,Ayrshire and Arran,Community Grouping,43.664011585807394,71.45615434723737,0,0,43.66401158580739
2020 Q3,Ayrshire and Arran,Community Grouping,48.90729643990131,86.65221603362987,0,0,48.9072964399013
2020 Q4,Ayrshire and Arran,Community Grouping,47.2475455820477,85.93118457871282,0,0,47.247545582047685
2021 Q1,Ayrshire and Arran,Community Grouping,52.55979073243649,85.22703847379172,0,0,52.559790732436475
2021 Q2,Ayrshire and Arran,Community Grouping,53.38494778537992,87.29208616847103,0,0,53.38494778537991
2021 Q3,Ayrshire and Arran,Community Grouping,59.80042765502496,89.21608105475093,0,0,59.80042765502495
2021 Q4,Ayrshire and Arran,Community Grouping,70.02354645897483,89.09483251580082,0,0,70.02354645897483
2016 Q4,Ayrshire and Arran,Dermatology,79.31034482758622,90.07365828098555,0,0,79.3103448275862
2017 Q1,Ayrshire and Arran,Dermatology,84.15841584158417,91.05343317524894,0,0,84.15841584158416
2017 Q2,Ayrshire and Arran,Dermatology,86.11111111111113,88.19191690797295,0,0,86.11111111111111
2017 Q3,Ayrshire and Arran,Dermatology,75.18796992481204,89.5047719410112,0,0,75.18796992481202
2017 Q4,Ayrshire and Arran,Dermatology,87.97468354430382,90.51331053838341,0,0,87.9746835443038
2018 Q1,Ayrshire and Arran,Dermatology,58.62068965517242,90.52639674388887,0,0,58.620689655172406
2018 Q2,Ayrshire and Arran,Dermatology,89.0625,89.57785825528688,0,0,89.0625
2018 Q3,Ayrshire and Arran,Dermatology,91.11111111111111,89.43211897579427,31,47.69230769230769,91.11111111111111
2018 Q4,Ayrshire and Arran,Dermatology,85.88235294117648,90.17147952352983,0,0,85.88235294117646
2019 Q1,Ayrshire and Arran,Dermatology,88.69565217391306,91.99934483075461,0,0,88.69565217391305
2019 Q2,Ayrshire and Arran,Dermatology,80.203045685279207,91.66230613621038,0,0,80.20304568527918
2019 Q3,Ayrshire and Arran,Dermatology,92.61363636363636,91.85570864110854,34,56.666666666666664,92.61363636363636
2019 Q4,Ayrshire and Arran,Dermatology,77.57009345794394,92.05660710938714,0,0,77.57009345794393
2020 Q1,Ayrshire and Arran,Dermatology,19.354838709677423,87.66911450135999,0,0,19.35483870967742
2020 Q2,Ayrshire and Arran,Dermatology,0,71.45615434723737,0,0,0
2020 Q3,Ayrshire and Arran,Dermatology,100,86.65221603362987,19,32.758620689655174,100
2021 Q1,Ayrshire and Arran,Dermatology,100,85.22703847379172,18,31.03448275862069,100
2021 Q2,Ayrshire and Arran,Dermatology,100,87.29208616847103,26,43.333333333333336,100
2021 Q3,Ayrshire and Arran,Dermatology,100,89.21608105475093,31,52.54237288135594,100
2016 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",93.27956989247312,90.07365828098555,39,54.166666666666664,93.27956989247312
2017 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",93.29829172141922,91.05343317524894,42,58.333333333333336,93.29829172141918
2017 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",97.61646803900324,88.19191690797295,34,48.57142857142857,97.61646803900325
2017 Q3,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",95.93326381647547,89.5047719410112,31,50.81967213114754,95.9332638164755
2017 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",86.64987405541564,90.51331053838341,0,0,86.64987405541562
2018 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",96.83143219264892,90.52639674388887,36,56.25,96.83143219264892
2018 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",88.67699642431467,89.57785825528688,0,0,88.69047619047619
2018 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,89.57785825528688,25,39.682539682539684,88.69047619047619
2018 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",88.6904761904762,89.57785825528688,0,0,88.69047619047619
2018 Q3,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",89.1666666666667,89.43211897579427,0,0,89.16666666666667
2018 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",94.63243873979,90.17147952352983,31,48.4375,94.63869463869464
2018 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,90.17147952352983,31,48.4375,94.63869463869464
2018 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",94.63869463869466,90.17147952352983,31,48.4375,94.63869463869464
2019 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",97.82608695652172,91.99934483075461,39,62.903225806451616,97.82608695652173
2019 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",98.98734177215194,91.66230613621038,32,52.459016393442624,98.9873417721519
2019 Q3,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",95.54753309265944,91.85570864110854,34,56.666666666666664,95.54753309265945
2019 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",97.40596627756162,92.05660710938714,33,54.09836065573771,97.4059662775616
2020 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",84.9462365591398,87.66911450135999,0,0,84.94623655913979
2020 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",31.818181818181824,71.45615434723737,0,0,31.818181818181817
2020 Q3,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",87.45928338762216,86.65221603362987,0,0,87.45928338762215
2020 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",92.9637526652452,85.93118457871282,18,32.142857142857146,92.96375266524521
2021 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,85.22703847379172,18,31.03448275862069,100
2021 Q1,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,85.22703847379172,18,31.03448275862069,100
2021 Q2,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,87.29208616847103,26,43.333333333333336,100
2021 Q3,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,89.21608105475093,31,52.54237288135594,100
2021 Q4,Ayrshire and Arran,"Ear, Nose & Throat (ENT)",100,89.09483251580082,29,54.71698113207547,100
2016 Q4,Ayrshire and Arran,Endocrinology & Diabetes,100,90.07365828098555,39,54.166666666666664,100
2016 Q4,Ayrshire and Arran,Endocrinology & Diabetes,100,90.07365828098555,39,54.166666666666664,100
2016 Q4,Ayrshire and Arran,Endocrinology & Diabetes,100,90.07365828098555,39,54.166666666666664,100
2017 Q1,Ayrshire and Arran,Endocrinology & Diabetes,100,91.05343317524894,42,58.333333333333336,100
2017 Q1,Ayrshire and Arran,Endocrinology & Diabetes,100,91.05343317524894,42,58.333333333333336,100
2017 Q1,Ayrshire and Arran,Endocrinology & Diabetes,100,91.05343317524894,42,58.333333333333336,100
2017 Q2,Ayrshire and Arran,Endocrinology & Diabetes,100,88.19191690797295,34,48.57142857142857,100
2017 Q2,Ayrshire and Arran,Endocrinology & Diabetes,100,88.19191690797295,34,48.57142857142857,100
2018 Q1,Ayrshire and Arran,Endocrinology & Diabetes,100,90.52639674388887,36,56.25,100
2018 Q3,Ayrshire and Arran,Endocrinology & Diabetes,100,89.43211897579427,31,47.69230769230769,100
2016 Q4,Ayrshire and Arran,Forensic Psychiatry,56.75057208237987,90.07365828098555,0,0,56.75057208237986
2017 Q1,Ayrshire and Arran,Forensic Psychiatry,60.09661835748794,91.05343317524894,0,0,60.09661835748792
2017 Q2,Ayrshire and Arran,Forensic Psychiatry,56.6849816849817,88.19191690797295,0,0,56.684981684981686
2017 Q3,Ayrshire and Arran,Forensic Psychiatry,57.765667574931896,89.5047719410112,0,0,57.765667574931875
2017 Q4,Ayrshire and Arran,Forensic Psychiatry,70.92391304347828,90.51331053838341,0,0,70.92391304347827
2018 Q1,Ayrshire and Arran,Forensic Psychiatry,71.85750636132316,90.52639674388887,0,0,71.85750636132315
2018 Q2,Ayrshire and Arran,Forensic Psychiatry,71.46680942184155,89.57785825528688,0,0,71.46680942184153
2018 Q3,Ayrshire and Arran,Forensic Psychiatry,67.98561151079139,89.43211897579427,0,0,67.98561151079137
2018 Q4,Ayrshire and Arran,Forensic Psychiatry,71.39830508474579,90.17147952352983,0,0,71.39830508474576
2019 Q1,Ayrshire and Arran,Forensic Psychiatry,66.47201946472022,91.99934483075461,0,0,66.4720194647202
2019 Q2,Ayrshire and Arran,Forensic Psychiatry,63.26424870466323,91.66230613621038,0,0,63.26424870466322
2019 Q3,Ayrshire and Arran,Forensic Psychiatry,66.07329842931938,91.85570864110854,0,0,66.07329842931937
2019 Q4,Ayrshire and Arran,Forensic Psychiatry,68.99948159668223,92.05660710938714,0,0,68.99948159668222
2020 Q1,Ayrshire and Arran,Forensic Psychiatry,69.60457360647929,87.66911450135999,0,0,69.60457360647928
2020 Q2,Ayrshire and Arran,Forensic Psychiatry,80.20779220779222,71.45615434723737,0,0,80.20779220779221
2020 Q3,Ayrshire and Arran,Forensic Psychiatry,74.89106753812638,86.65221603362987,0,0,74.89106753812636
2020 Q4,Ayrshire and Arran,Forensic Psychiatry,90.71956960322798,85.93118457871282,18,32.142857142857146,90.71956960322798
2021 Q1,Ayrshire and Arran,Forensic Psychiatry,75,85.22703847379172,0,0,75
2021 Q2,Ayrshire and Arran,Forensic Psychiatry,79.30599369085176,87.29208616847103,0,0,79.30599369085174
2021 Q3,Ayrshire and Arran,Forensic Psychiatry,79.98779743746188,89.21608105475093,0,0,79.98779743746186
2021 Q4,Ayrshire and Arran,Forensic Psychiatry,84.71376370280147,89.09483251580082,0,0,84.71376370280146
2016 Q4,Ayrshire and Arran,Gastroenterology,100,90.07365828098555,39,54.166666666666664,100
2016 Q4,Ayrshire and Arran,Gastroenterology,100,90.07365828098555,39,54.166666666666664,100
2016 Q4,Ayrshire and Arran,Gastroenterology,100,90.07365828098555,39,54.166666666666664,100
2017 Q1,Ayrshire and Arran,Gastroenterology,100,91.05343317524894,42,58.333333333333336,100
2017 Q2,Ayrshire and Arran,Gastroenterology,100,88.19191690797295,34,48.57142857142857,100
2017 Q3,Ayrshire and Arran,Gastroenterology,100,89.5047719410112,31,50.81967213114754,100
2016 Q4,Ayrshire and Arran,General Medicine,97.30765720543944,90.07365828098555,39,54.166666666666664,97.32621080597269
2016 Q4,Ayrshire and Arran,General Medicine,97.3549359457423,90.07365828098555,39,54.166666666666664,97.32621080597269
2016 Q4,Ayrshire and Arran,General Medicine,97.326932363719,90.07365828098555,39,54.166666666666664,97.32621080597269
2017 Q1,Ayrshire and Arran,General Medicine,97.63234212007102,91.05343317524894,42,58.333333333333336,97.60075334707192
2017 Q1,Ayrshire and Arran,General Medicine,97.54601226993866,91.05343317524894,42,58.333333333333336,97.60075334707192
2017 Q1,Ayrshire and Arran,General Medicine,97.60104800633174,91.05343317524894,42,58.333333333333336,97.60075334707192
2017 Q2,Ayrshire and Arran,General Medicine,96.18847286495586,88.19191690797295,34,48.57142857142857,95.31137261075472
2017 Q2,Ayrshire and Arran,General Medicine,93.85720262167064,88.19191690797295,34,48.57142857142857,95.31137261075472
2017 Q2,Ayrshire and Arran,General Medicine,95.31155712973892,88.19191690797295,34,48.57142857142857,95.31137261075472
2017 Q3,Ayrshire and Arran,General Medicine,95.2652994122724,89.5047719410112,31,50.81967213114754,96.29367982843446
